"","County","PM10_mean","PM25_mean","NO2_mean","SO2_mean","O3_mean","CO_mean","BENZENE","TOLUENE","XYLENES","Pb","Hg","As","WaterCR","Cd","Air","PCB","HCB","EOx","VyCl","TRICHLORENE","C2CL4","DCM","C3H3N","Benzidine","24D","ATRAZINE","HCCPD","pct_manure_acres","Herbicides","Fungicides","Insecticides","Per_TotPopSS_ave","med_hh_inc","pct_pers_lt_pov","med_hh_value","pct_unemp","pct_hs_more","pct_mt_10units","med_rooms","violent_rate","work_out_co"
"3079","Lafayette",10.128752262,10.513835527,604.6569529,185.30629763,7654.5310458,313.63334147,0.5,0.5,0.5,0.000876003,0.0005029675,0.005,0.003,0.0000356784,0.0001419762,0.1,0.1,0.0083195509,0.0000720333,0.5,0.5,0.5,0.0062704073,0.0000000066,0.1,0.1,0.1,0.168620777,191592.8529,1369.731729,7172.348632,50.72,37220,9.1,74600,2.6,85.5,1.9,6.1,220.48589,46.3
"3080","Langlade",7.8074665776,7.1267982615,211.81866038,689.00963296,8394.8230276,208.34452944,0.5,0.5,0.5,0.0007011362,0.0005163144,0.002,0.003,0.0000389518,0.0000776139,0,0,0.0017480743,0.0007913779,0.38,0.5,0.5,0.0011524082,0.0000000066,0,0,0,0.024200906,32374.22234,167093.7186,17112.45492,56.48,33168,10.1,68600,5.8,80.9,4,5.2,99.166532,18.9
"3081","Lincoln",7.723272981,7.2528507173,202.86093339,363.82454817,7980.4967699,210.42474963,0.5,0.5,0.5,0.0007929535,0.0005136721,0.002,0.003,0.0000377931,0.0002012831,0.1,0.1,0.001456897,0.004243373,0.5,0.5,0.4,0.0009072317,0.0000000066,0.1,0.1,0.1,0.016345915,7474.075449,2725.384457,549.3550248,53.51,39120,6.9,86500,5.3,81.6,3.5,5.3,114.89057,27.8
"3082","Manitowoc",9.0733859868,8.9286003692,2585.9577655,659.78985499,10810.003151,357.97884812,0.38,0.57,0.5,0.0027242563,0.0005303977,0.002,0.003,0.000134418,0.0008178221,0.1,0.1,0.0054984282,0.0107830759,0.4,0.5,0.78,0.0035312829,0.000000006435,0.1,0.1,0.1,0.068394087,75269.52113,250.9455,2752.93764,30.81,43286,6.1,90900,3.6,84.6,5.6,5.6,115.8,20.2
"3083","Marathon",9.3210628883,7.4973010169,263.62098344,346.40963431,9089.1430573,274.49763377,0.5,0.49,0.5,0.0016284206,0.0005397855,0.006,0.003,0.0000471098,0.0009728361,0.1,0.1,0.0026307014,0.010940954,0.35,0.32,0.5,0.0013361644,0.0000000066,0.1,0.1,0.1,0.097340259,117638.2273,20888.6973,6555.22136,38.95,45165,6.6,95800,3.8,83.8,4.5,5.8,152.35001,13.2
"3084","Marinette",5.5901502281,6.7730364169,187.45333912,237.81453342,7588.8669026,177.51790361,0.5,0.31,0.5,0.0005006969,0.0005067857,0.004,0.002,0.0000368696,0.0002662405,0.1,0.1,0.0014064651,0.0042120216,0.34,0.5,0.85,0.0015168935,0.0000000066,0.1,0.1,0.1,0.024362811,34498.4019,12281.76056,2536.771051,53.68,35256,8.3,69800,5.4,82.5,3.3,5.1,94.900002,24.7
"3085","Marquette",9.2370323621,9.0017311495,641.1374913,619.6748014,8084.3556207,477.96314338,0.5,0.3,0.5,0.0004667577,0.0005094394,0.002,0.003,0.0000291443,0.0000627832,0.1,0.1,0.0053737294,0.0001478476,0.5,0.5,0.8,0.0035817306,0.0000000066,0.1,0.1,0.1,0.04753577,51987.52287,17100.2949,3636.71252,80.98,35746,7.7,87000,5.4,78.8,1,5.3,25.1,49.7
"3086","Menominee",7.5700458715,7.630037408,261.85898554,604.93862402,8510.2439921,264.98156446,0,0,0,0.0006325075,0.0005025701,0,0,0.0000290216,0.000305505,0,0,0.0019326216,0.0001187434,0,0,0,0.0014703253,0.0000000066,0,0,0,0,41.4801,NA,1.97532,54.53,29440,28.8,72700,16.5,78.2,0.8,5.2,95.206127,20.1
"3087","Milwaukee",22.914407762,12.615580032,6576.0943661,769.16004701,13393.982169,6309.8033836,0.5,0.5,0.5,0.0062184149,0.0006109119,0,0.005,0.000150852,0.0037292668,0.1,0.1,0.0141421902,0.0267642771,0.5,0.5,0.5,0.006808046,0.0000000065892857,0.1,0.1,0.1,0.0000643545,2657.182373,4087.979186,455.0134971,0.71,38100,15.3,103200,6.9,80.2,17.6,5,199.84615,19.3
"3088","Monroe",7.5260983418,9.482989505,404.11293702,300.38947664,7556.6630178,333.77677581,0.5,0.48,0.5,0.0004454865,0.0005096719,0.002,0.001,0.0000391163,0.0000671093,0.1,0.1,0.0040090478,0.0022152641,0.33,0.5,0.5,0.0025949586,0.0000000066,0.1,0.1,0.1,0.091318577,78840.21119,133.2945,3188.76972,50.52,37170,12,77500,4.8,81.1,3.5,5.6,0,19.4
"3089","Oconto",7.2673575601,7.490542257,264.40708788,451.56950517,8403.3945089,245.53227501,0.33,0.33,0.5,0.0006035066,0.0005058802,0.003,0.002,0.0000306822,0.0001254154,0.1,0.1,0.0019131806,0.0005408081,0.5,0.5,0.5,0.0017801452,0.0000000063,0.1,0.1,0.1,0.043069921,66364.7625,13726.72329,3990.787764,72.85,41201,7.1,89900,3.9,80.6,1.5,5.2,0,49.6
"3090","Oneida",7.5314332832,6.7667926518,160.75250065,505.73875662,9798.1487398,161.8933291,0.5,0.5,0.5,0.0007253954,0.0005073409,0.002,0.002,0.0000383349,0.0000574978,0.1,0.1,0.0009825314,0.0016183576,0.46,0.5,0.5,0.0010212307,0.0000000066,0.1,0.1,0.1,0.000881204,3038.7193,24612.6105,2469.60576,74.93,37619,7.4,106200,6.1,85.1,2.1,5,124.65376,16.6
"3091","Outagamie",9.0429735323,9.000230342,480.61376814,913.20121425,9366.662481,382.90312071,0.5,0.35,0.5,0.0016423974,0.0005566645,0.003,0.007,0.0000806528,0.0009047904,0.1,0.1,0.0054083532,0.0159373251,0.5,0.5,0.56,0.0032638843,0.0000000066,0.1,0.1,0.1,0.104814071,120226.0416,2898.056957,4357.259865,27.79,49613,4.7,106000,3.2,88.1,8.3,5.6,68.200005,29.7
"3092","Ozaukee",12.427764692,10.01807793,3845.8208284,1117.1666331,10962.105335,892.4315175,0.5,2.92,0.55,0.0022944587,0.0010629194,0.003,0.007,0.0001017795,0.0008628327,0.1,0.1,0.0087893474,0.009534974,4.67,0.91,0.4,0.005094681,0.0000000064058823,0.1,0.1,0.1,0.01484109,24927.06073,467.0388,872.11556,47.6,62745,2.6,177300,2.2,91.9,7.1,6.2,30.625,48.4
"3093","Pepin",7.8881948436,7.8232965418,431.06690559,286.51379729,5964.0864887,302.63898813,0.5,0.5,0.5,0.0004964282,0.0005347362,0.002,0.002,0.0000339723,0.0000719842,0.1,0.1,0.0014819846,0.0000360951,0.5,0.5,0.5,0.000824262,0.0000000066,0.1,0.1,0.1,0.120636963,43188.99557,0.441409091,1673.75448,60.83,37609,9.1,79200,4.4,82.6,5.4,6,136.06028,46.2
"3094","Pierce",9.0984318533,7.8872133406,602.57188277,201.66316918,7245.1392548,312.75197756,0.5,0.5,0.35,0.0009405008,0.0005602756,0.001,0.001,0.0000668623,0.0000969854,0.1,0.1,0.0018172961,0.0037071406,0.5,0.5,0.5,0.0008033796,0.0000000066,0.1,0.12,0.1,0.095346862,110629.2314,47.5329,4321.54464,47.09,49551,7.7,123100,4.7,89.6,6.7,6,62.799999,59.4
"3095","Polk",7.6428163868,7.3021237482,350.61842588,76.935482684,7529.7846698,381.42883534,0.5,0.5,0.5,0.0006478485,0.0005086558,0.005,0.002,0.0000351716,0.0000563695,0,0,0.0009152731,0.0000453104,0.5,0.5,0.5,0.0006565022,0.0000000066,0,0,0,0.054499924,92348.30538,58.0266,3608.75228,64.43,41183,7.1,100200,3.9,85.9,3.9,5.4,0,38.3
"3096","Portage",8.7518990629,8.1564991263,356.499858,435.52731033,9047.816196,348.04445396,0.5,0.5,0.5,0.0010467427,0.0006481434,0.003,0.002,0.0000502914,0.0001186646,0.1,0.1,0.0038919987,0.0094448303,0.5,0.5,0.57,0.0024962849,0.0000000066,0.1,0.1,0.1,0.06609043,96886.70567,316052.2122,34134.54124,42.7,43487,9.5,98300,5.9,86.5,5.2,5.6,164.64999,19
"3097","Price",6.5571653583,7.2378753621,179.63230204,105.84407996,6445.8514919,196.91203311,0.5,0.5,0.5,0.0004665282,0.0005036087,0.002,0.001,0.0000337952,0.0001704846,0,0,0.0007114196,0.0000309489,0.5,0.5,0.5,0.000740791,0.0000000066,0,0,0,0.013812107,2922.633566,1.765636364,123.12828,66.49,35249,8.9,70100,5.7,82.4,2.8,5,114.50331,17
"3098","Racine",16.511516607,10.270693615,2334.5772119,476.32191122,11260.589572,2622.035741,0.5,3.79,5.45,0.0028337217,0.000568464,0.004,0.004,0.0000843912,0.000600313,0.1,0.1,0.0133535681,0.0160230465,0.5,0.94,0.39,0.0075282878,0.0000000065175,0.1,0.1,0.1,0.016621417,84973.42013,245.9292,2591.93596,36.23,48059,8.4,111000,6,82.9,9.9,5.5,170.675,31.8
"3099","Richland",8.3430061418,9.8977429671,546.99271312,273.10633925,7779.2337596,328.43018882,0.5,0.5,0.5,0.0004845728,0.0005082382,0.001,0.001,0.0000345711,0.0000741451,0.1,0.1,0.0057145955,0.000035655,0.5,0.5,0.5,0.0037896108,0.0000000066,0.1,0.1,0.1,0.099421214,47179.98477,2727.646457,2144.974625,60.93,33998,10.1,75200,4.8,82.1,4.5,5.7,179.51573,32.7
"3100","Rock",11.549414768,10.193338771,609.87337609,292.73630441,12207.972648,422.95916986,0.5,0.33,0.5,0.0026137434,0.0005316836,0.001,0.015,0.0001142267,0.0005962845,0.1,0.1,0.0128734432,0.0146852246,0.5,0.34,0.7,0.0082103778,0.0000000066,0.1,0.11,0.1,0.064883985,274098.3935,1464.774729,9594.456752,24.91,45517,7.3,98200,5.6,83.9,6.4,5.5,313.25,22.4
"3101","Rusk",6.4534654483,6.6950972791,231.48614063,82.26823018,5745.2781274,248.72957747,0.5,0.33,0.5,0.000432992,0.0005046519,0.002,0.001,0.0000309092,0.0000483845,0.1,0.1,0.0009228898,0.0000983651,0.5,0.37,0.4,0.0007649121,0.0000000066,0.1,0.1,0.1,0.048520435,19498.47803,2724.487457,1080.935585,61.95,31344,11.8,63200,6.3,79.1,2.4,5.2,127.43087,17.9
"3102","St. Croix",9.1450968753,7.8821456307,440.66321973,143.50551733,8531.7576431,338.09298008,0,0,0,0.0011380242,0.0005344253,0,0,0.0000542833,0.0001256329,0,0,0.0014834867,0.0040358185,0,0,0,0.0007634235,0.0000000066,0,0,0,0.077537849,117995.4436,2787.316457,4659.922785,51.58,54930,4,139500,2.6,91.6,7.6,6.1,112.3,51.3
"3103","Sauk",8.7640500322,9.3537460005,848.55815974,318.95282519,8385.8755444,421.29951397,0.5,0.5,0.89,0.0010741032,0.0005124447,0.001,0.001,0.0000360862,0.0000668169,0.1,0.1,0.0064645921,0.0007637125,0.5,0.5,0.4,0.004483746,0.0000000066,0.1,0.1,0.1,0.109058054,131430.4619,13650.67329,6451.524364,40.54,41941,7.2,107500,4.2,83.5,4.5,5.6,101.2,20.8
"3104","Sawyer",6.5704336263,6.5345584086,196.91465239,48.427784874,5530.4033818,240.5374963,0.5,0.4,0.5,0.0005442488,0.0005034599,0.001,0.001,0.0000287494,0.000048766,0.1,0.1,0.0006304434,0.0000862152,0.5,0.5,0.5,0.000726616,0.0000000066,0.1,0.1,0.1,0.008348716,6437.974461,2724.005275,548.9892248,81.89,32287,12.7,94300,6.6,84.7,1,4.8,134.11973,16.2
"3105","Shawano",8.167353983,7.9767875744,310.38628414,645.05401236,8361.7393998,309.53691095,1.7,0.5,0.5,0.0009314976,0.0005154289,0.004,0.001,0.0000411996,0.0005257761,0.1,0.1,0.0027336214,0.0028430283,0.35,0.5,0.5,0.0022509885,0.0000000066,0.1,0.1,0.1,0.090959828,73485.75443,1101.3867,3098.95972,59.14,38069,7.9,84000,3.8,81.5,2.4,5.6,0,40.8
"3106","Sheboygan",10.207400567,9.186026952,2387.4943736,1105.5844916,11058.71174,595.63962004,0.5,0.36,0.5,0.0088348405,0.0005843841,0.003,0.003,0.0001401307,0.0007773737,0.1,0.1,0.0072233992,0.0132153296,0.5,0.5,0.46,0.0042359102,0.000000006468,0.1,0.1,0.1,0.048706647,77999.71633,1571.303229,2807.403552,30.91,46237,5.2,106800,2.6,84.4,6.7,5.6,172.7,12.1
"3107","Taylor",6.5419214752,7.9402329707,226.92080058,149.07223911,5984.4081567,247.13623633,0.5,0.5,0.5,0.0004273283,0.000505619,0.002,0.002,0.0000339436,0.0003744739,0.1,0.1,0.0012426917,0.0000338416,0.5,0.5,0.5,0.0008498771,0.0000000066,0.1,0.1,0.1,0.042929905,39018.42701,13.8228,1443.36812,70.88,38502,9.8,75600,5.2,78.3,2.2,5.5,111.49914,17.5
"3108","Trempealeau",7.5936842601,8.1873682427,355.89047756,475.33332693,5296.7561563,293.40641313,0.5,0.5,0.5,0.000432887,0.0005058504,0.002,0.001,0.0000312753,0.0000558413,0.1,0.1,0.0022573756,0.0000427664,0.5,0.5,0.5,0.0013064102,0.0000000066,0.1,0.1,0.1,0.122451077,117019.9734,21.8205,4386.16148,49.18,37889,8.3,77000,3.5,80.9,3.5,5.7,136.2709,29.2
"3109","Vernon",7.7204076881,9.5282861583,444.17412132,305.73424549,6920.6068184,308.8443214,0.5,0.5,0.5,0.0004376378,0.0005052442,0.001,0.001,0.0000306101,0.0000568968,0.1,0.1,0.0043377604,0.000235383,0.5,1.3,0.5,0.0029615093,0.0000000066,0.1,0.1,0.1,0.101540204,92119.78041,112.1229,3592.5508,58.87,33178,14.2,73400,4.2,78.9,3.3,5.6,172.81791,36.8
"3110","Vilas",7.8105031538,6.4338829647,133.83463884,194.04877113,8134.8641381,130.0059856,0.5,0.5,0.5,0.0007157074,0.0005017568,0.003,0.001,0.0000278074,0.0000484463,0,0,0.0005454283,0.0000590181,0.5,0.5,0.46,0.0007929388,0.0000000066,0,0,0,0.000540355,157.8227143,1361.561229,135.9661524,90.96,33759,8,120200,6.1,85.4,1.4,5.1,127.74958,28.7
"3111","Walworth",12.009192797,10.184132542,940.71420333,464.30813595,11404.332706,969.97353914,0.5,0.29,2.58,0.0008927599,0.0005156463,0.002,0.005,0.000059355,0.0001995909,0.1,0.1,0.0121158152,0.0066833517,0.5,0.32,0.5,0.0087040478,0.0000000066,0.1,0.1,0.1,0.051829467,169175.5296,417.1074,5940.5106,44.69,46274,8.4,128400,5.3,84.2,7.4,5.6,102.7,36.6
"3112","Washburn",7.1738500627,6.4379411786,276.72626432,39.877672621,5881.113687,310.18844539,0.5,0.5,0.5,0.0005283521,0.0005041089,0.003,0.003,0.0000291742,0.0000479215,0.1,0.1,0.0006731666,0.0001777528,0.5,0.5,0.45,0.0007822158,0.0000000066,0.1,0.1,0.1,0.011396473,15023.83947,2729.791457,906.0831848,68.24,33716,9.9,85700,6.1,83.7,1.7,4.9,140.38212,30.7
"3113","Washington",12.648628473,9.8358333387,1919.1121158,2491.3793988,10665.887701,1008.4007019,0.5,0.34,0.5,0.0015848161,0.0005474252,0.003,0.006,0.0000673048,0.0025937251,0.1,0.1,0.0091753203,0.0097758895,5.11,0.5,2.04,0.0053265228,0.0000000066,0.1,0.1,0.1,0.113356437,59511.8872,309.3774,2060.37888,40.21,57033,3.6,155000,2.7,88.8,8,5.8,62.066666,49.6
"3114","Waukesha",18.752302257,10.952235652,1693.9852108,1180.060127,11112.53464,2839.2345301,0.5,0.74,0.5,0.0036380671,0.0005582087,0.003,0.008,0.0000783984,0.0025424578,0.1,0.1,0.0112555375,0.0161907308,0.76,0.39,0.54,0.0070490071,0.0000000065547947,0.1,0.1,0.1,0.023786888,58983.59052,184.5936,1954.98844,27.97,62839,2.7,170400,2.8,92,11.2,6,45.466667,38
"3115","Waupaca",10.291215107,8.4572837186,387.36792932,696.65855627,8391.0825114,356.16659301,0.5,0.5,0.5,0.0073424593,0.0005175881,0.003,0.003,0.0001474523,0.001550043,0.1,0.1,0.0035413876,0.0018530542,0.26,0.59,0.51,0.0022357694,0.0000000066,0.1,0.1,0.1,0.062185185,85227.96575,5468.806414,3906.37137,56.76,40910,6.8,89300,3.6,82.7,5.2,5.5,0,32.8
"3116","Waushara",9.6864662706,8.6515427242,475.86421515,682.19065771,8204.5348333,412.32078373,0.5,0.5,0.5,0.0008295334,0.000516318,0.002,0.006,0.0000323682,0.0001232399,0.1,0.1,0.0044142835,0.0000632276,0.5,0.5,0.39,0.0028504912,0.0000000066,0.1,0.1,0.1,0.037964884,66715.48696,144152.0442,16300.33748,77.29,37000,9.1,85100,6.6,78.8,1.7,5.2,91.140764,47.5
"3117","Winnebago",8.9063354896,9.3654494164,592.71657117,1473.8843152,8860.8462689,494.39459654,0.5,0.5,0.5,0.0024558475,0.0005465319,0.001,0.003,0.0000709223,0.000766781,0.1,0.1,0.0061714877,0.0156693271,0.5,0.5,0.46,0.0033474268,0.0000000066,0.1,0.1,0.1,0.048765012,84552.68831,1509.956229,2924.240072,26.63,44445,6.7,97700,3.7,86.3,8.8,5.5,135.03334,25.5
"3118","Wood",8.2513631385,8.2255951788,348.16379947,290.90403196,7609.2777338,337.03385676,0.5,0.51,2.4,0.0016209013,0.0016216317,0.001,0.006,0.0000526286,0.0005008689,0.1,0.1,0.0035993839,0.0084064121,0.5,0.5,0.5,0.0023571763,0.0000000066,0.1,0.1,0.1,0.066327011,49814.92888,1369.770729,2082.241632,41.78,41595,6.5,81400,5,84.8,6.9,5.5,60.599998,14.9
"3119","Albany",11.903418126,5.4828315587,243.51581515,27.609706049,2000.4954467,101.2008936,0.5,0.5,0.5,0.0005301702,0.0005520621,0.004,0.021,0.0000458579,0.0000862992,0.1,0.1,0.0012669784,0.0095478807,0.5,0.5,0.5,0.0011426571,0.0000000066,0.1,0.1,0.1,0.001020081,NA,NA,NA,9.12,28790,21,118600,5.4,93.5,7.8,4.7,531.40002,6.4
"3120","Big Horn",7.2689924098,6.4625632341,264.34281792,115.78488202,3394.8797451,238.50257054,0.5,0.5,0.5,0.000339267,0.0005008175,0.005,0.018,0.0000253728,0.0000426571,0.1,0.1,0.00032074,0.0001577491,0.5,0.5,0.5,0.0004923725,0.0000000066,0.1,0.1,0.1,0.001620886,1326.63634,NA,534.455,22.02,32682,14.1,71800,6.3,83.2,1.2,5.5,236.68307,13.3
"3121","Campbell",16.893797369,5.383805695,2038.2497101,815.76806244,8722.2838517,36.66597316,0.5,0.5,1.45,0.0004138283,0.000517948,0.005,0.015,0.0000359312,0.0000879605,0.1,0.1,0.0004915647,0.004116277,0.5,0.53,0.5,0.000510338,0.0000000066,0.1,0.1,0.1,0.003463067,476.77202,NA,78.185,0.46,49536,7.6,102900,4.4,88.3,8.9,5.5,176.39999,3.1
"3122","Carbon",9.7139142313,5.9069549332,257.00374678,34.304507599,2050.0985895,146.14155592,0.5,0.5,0.5,0.0004369254,0.0005059169,0.005,0.05,0.0000317386,0.0000534882,0.1,0.1,0.0009880632,0.0001737816,0.5,0.5,0.5,0.0009801454,0.0000000066,0.1,0.1,0.1,0.002221512,74.850915,NA,13.96125,9.03,36060,12.9,76500,5.3,83.5,3.8,5.2,259.72263,5.7
"3123","Converse",8.336511562,5.2631868603,476.52301838,106.85242144,3283.0846251,58.983441256,0.5,0.54,1.1,0.0003830903,0.0005078285,0.013,0.037,0.0000297607,0.0000508156,0.1,0.1,0.0005245873,0.0004482156,0.5,0.5,0.5,0.0008850116,0.0000000066,0.1,0.1,0.1,0.000387594,174.074555,NA,45.49525,30.62,39603,11.6,84900,4.6,86.4,6.7,5.5,265.07608,23.6
"3124","Crook",3.6201083923,5.2565565391,518.97964031,518.03623159,7681.1515734,18.979064629,0.5,0.5,0.5,0.0003430676,0.000500911,0.005,0.01,0.0000257189,0.0000429571,0.1,0.1,0.0003114669,0.0000018741909,0.5,0.5,0.5,0.0003790771,0.0000000066,0.1,0.1,0.1,0.000587873,207.75556,NA,32.71,51.31,35601,9.1,85400,3.3,85.8,1.1,5.3,208.63998,27.7
"3125","Fremont",9.4242153839,6.9334353684,379.90219068,915.96161066,2279.8266615,462.82397882,0.5,0.5,0.5,0.000395601,0.0005098537,0.005,0.041,0.0000335311,0.0000612402,0.1,0.1,0.0004889439,0.0035684316,0.5,0.5,0.5,0.0004477564,0.0000000066,0.1,0.1,0.1,0.001736898,840.030395,7.1084,349.73025,29.59,32503,17.6,89300,8.9,84.8,3,5.3,221.04282,4.8
"3126","Goshen",7.3106530214,5.3693711172,198.72773115,43.647965512,2259.48864,54.344783026,0.5,0.5,0.5,0.0004726265,0.0005042758,0.006,0.05,0.0000303845,0.0000476721,0.1,0.1,0.0008773761,0.0004613448,0.5,0.5,0.5,0.0012590989,0.0000000066,0.1,0.1,0.1,0.011951008,14948.04129,719.9793714,6244.5,39.63,32228,13.9,77000,6.4,84.7,2,5.6,288.18064,20.2
"3127","Hot Springs",7.1191995869,6.6178473482,278.71066011,273.98132059,2155.3867102,389.33357208,0.5,0.5,0.5,0.0003511751,0.0005029554,0.005,0.05,0.0000277927,0.0000478352,0,0,0.0003251064,0.00000078081608,0.5,0.5,0.5,0.0003943462,0.0000000066,0,0,0,0.000491443,268.95337,NA,59.9315,26.31,29888,10.6,80400,1.8,84.2,4,5.1,235.77544,11.8
"3128","Johnson",6.3064279639,5.8015780763,393.45027708,125.40416835,3924.3396825,79.658227677,0.5,0.5,0.5,0.0003953986,0.0005045342,0.014,0.05,0.0000273194,0.0000478784,0.1,0.1,0.0004460539,0.0002428383,0.5,0.5,0.5,0.0005697307,0.0000000066,0.1,0.1,0.1,0.000764275,52.91582,NA,1.255,39.7,34012,10.1,115500,6.1,90.1,2.2,5.5,236.45832,12.9
"3129","Laramie",10.10082221,5.6222759899,178.19934663,22.076071487,2132.7311542,101.3343001,0.5,0.51,0.5,0.0010610437,0.000522451,0.004,0.016,0.0000478693,0.0000922235,0.1,0.1,0.0018413978,0.0106064389,1.81,0.5,0.5,0.0014272089,0.0000000066,0.1,0.1,0.1,0.010416938,14376.20044,1079.969057,3153.6215,17.66,39607,9.1,106400,4.9,89.1,5.3,5.8,201.7,5.8
"3130","Lincoln",5.605166442,6.8276952699,578.92206568,80.038614157,3574.213892,1302.2889461,0.5,0.64,0.5,0.0004079041,0.0005046608,0.004,0.047,0.0000321214,0.0000626719,0.1,0.1,0.0005045518,0.0000423499,0.5,0.5,0.5,0.0005236924,0.00000039129316,0.1,0.1,0.117,0.001003834,195.64096,NA,4.64,28.44,40794,9,95300,3.8,87.9,2,5.6,214.00535,21
"3131","Natrona",5.5648809124,5.908508632,337.61239934,88.16711169,2682.6681217,115.82570271,0.5,0.5,0.5,0.0004983999,0.0005343764,0.005,0.05,0.0000482122,0.0001063578,0.1,0.1,0.0011368791,0.0112738804,0.5,0.5,0.5,0.0006689524,0.0000000066,0.1,0.1,0.1,0.00045459,303.234635,NA,77.73925,7.27,36619,11.8,84600,5.2,88.3,7.6,5.7,295.20001,4.9
"3132","Niobrara",5.0316790881,5.2796393574,308.5893855,237.81348281,3443.6628993,34.132857719,0.5,0.5,0.5,0.0003314881,0.0005001148,0.006,0.05,0.0000260537,0.000041345,0.1,0.1,0.0004352783,0.0000018152341,0.5,0.5,0.5,0.0005439141,0.0000000066,0.1,0.1,0.1,0.0000772956,981.71386,NA,148.669,29.16,29701,13.4,60300,3.4,87.3,4.3,5.7,255.60189,7
"3133","Park",8.7677827191,6.7582705732,236.57344252,59.555922058,3115.164566,986.82641838,0.5,0.5,0.5,0.0008070586,0.0005120593,0.005,0.018,0.0000348885,0.0000637531,0.1,0.1,0.0007168166,0.0024248147,0.5,0.5,0.5,0.0004528701,0.0000000066,0.1,0.1,0.1,0.001853651,733.2097493,359.9896857,210.30675,17.81,35829,12.7,107300,5,87.6,2,5.5,234.28177,6.6
"3134","Platte",13.288140045,5.3911581985,248.06560655,40.891741589,2334.6604777,66.087939369,0.5,0.5,0.5,0.0007504381,0.0005092064,0.006,0.05,0.0000313601,0.0000462578,0.1,0.1,0.000825089,0.0000666712,0.5,0.5,0.5,0.000943415,0.0000000066,0.1,0.1,0.1,0.00457299,2706.0638,NA,786.584,41.07,33866,11.7,84100,4.3,84.9,1.2,5.4,281.67825,9.9
"3135","Sheridan",22.79707281,7.5707502086,296.08191191,90.364569282,3641.8979365,80.550127603,0.5,0.5,0.5,0.0015297686,0.0005208196,0,0,0.0000429776,0.0000903468,0.1,0.1,0.0003792359,0.0058120144,0.5,0.5,0.5,0.0004842659,0.0000000066,0.1,0.1,0.1,0.001526595,318.61232,NA,36.02,24.55,34538,10.7,102100,4.5,88.4,4.8,5.3,106.5,8.3
