"","County","PCT_HARVEST_ACRES","pct_irrigated_acres","farms_per_acres","pct_manure_acres","PCT_NEMATODE_ACRES","PCT_DISEASE_ACRES","PCT_DEFOLIATE_ACRES","PCT_AU","Herbicides","Fungicides","Insecticides","MEAN_AS","MEAN_SE","MEAN_HG","MEAN_PB","MEAN_ZN","MEAN_CU","MEAN_NA__PCT","MEAN_MG_PCT","MEAN_TI_PCT","MEAN_CA_PCT","MEAN_FE_PCT","MEAN_AL_PCT","MEAN_P_PCT","Facilities_per_pop","RADON_ZONE"
"1940","Lee",0.085972747,0.146097636,0.000554313,0.014574818,0.011417644,0.003476507,0.007525402,0.072893247,9322.98704,60.2364,567.1591,4.943,0.115,0.035,17.084,27.776,10.109,0.393,0.159,0.5,0.468,1.771,2.412,0.018,0.000836052,3
"1941","Lenoir",0.336021631,0.115191095,0.00030699,0.022184865,0.079782356,0.048679245,0.121249285,0.110045178,63253.85325,298.2426,5652.03721,2.537,0.312,0.041,16.729,16.531,3.831,0.028,0.043,0.634,0.084,0.683,1.07,0.03,0.000385595,3
"1942","Lincoln",0.118076817,0.018142568,0.000234098,0.009903348,0.0000763362,0.000916034,0.002067523,0.066981774,9527.708692,563.4638255,767.1178917,4.382,0.116,0.035,25.851,40.884,10.412,0.336,0.372,0.568,0.555,2.444,4.207,0.033,0.000313578,2
"1943","McDowell",0.019562314,0.008977874,0.0000770032,0.002796616,0.0000630026,0.00049002,0.000455019,1.297212161,824.8994233,9.52,82.72002048,1.378,0.113,0.068,17.061,50.264,10.068,0.449,0.408,0.6,0.726,2.79,4.323,0.026,0.000545657,2
"1944","Macon",0.016218453,0.006184188,0.0000872283,0.002872519,0.000288756,0.000369968,0.0000150394,0.023178032,219.33468,28.56,31.9151,1.32,0.186,0.037,21.977,73.156,15.512,0.671,0.549,0.819,0.665,4.249,5.169,0.044,0.000201268,2
"1945","Madison",0.034181309,0.015071747,0.00022144,0.001034539,0.00024566,0.0006055,0,0.080414255,331.71084,28.56,45.2022,1.782,0.165,0.035,24.875,65.414,11.254,0.938,0.624,0.707,1.577,3.314,5.933,0.049,0.000101859,2
"1946","Martin",0.225698959,0.05474455,0.0000812585,0.0033316,0.05706719,0.042095305,0.12794833,0.063922263,18830.04029,206.8898851,1486.776042,2.931,0.2,0.039,21.732,28.615,4.538,0.225,0.073,0.694,0.219,1.416,2.107,0.02,0.000586098,3
"1947","Mecklenburg",0.019260211,0.011190546,0.000114423,0.002508719,0,0.0000600719,0.00040048,0.118930303,2296.1504,152.3192851,222.6808223,2.196,0.139,0.049,18.742,58.753,23.931,0.913,0.688,0.874,2.107,5.212,5.551,0.036,0.000399739,3
"1948","Mitchell",0.034754265,0.013504997,0.000133643,0.002096088,0.000196948,0.004332853,0.000316523,0.007309549,150.13422,71.4,32.7052,1.498,0.214,0.049,13.314,63.907,17.34,0.648,0.975,0.66,1.529,4.045,5.315,0.03,0.000382482,1
"1949","Montgomery",0.022392179,0.014290627,0.0000903287,0.017751151,0.001202306,0.0014328,0.000632716,0.009791141,2230.209091,268.5380553,297.680647,7.356,0.976,0.061,20.013,39.679,20.881,0.441,0.257,0.445,1.066,3.001,4.245,0.027,0.000447394,3
"1950","Moore",0.03968746,0.075134712,0.00025242,0.013761301,0.002608337,0.00110489,0.002048142,0.003829493,8771.8992,77.3056,626.51934,5.487,0.359,0.053,24.197,23.247,10.48,0.317,0.124,0.583,0.298,1.544,2.47,0.032,0.000334363,3
"1951","Nash",0.247698387,0.230023126,0.000322468,0.034040497,0.035693144,0.03193582,0.072178062,0.209740905,32300.67053,272.8346851,1682.948942,3.214,0.157,0.051,30.158,35.089,5.224,0.163,0.074,0.549,0.211,1.719,2.173,0.014,0.000674903,3
"1952","New Hanover",0.007985942,0.003011405,0.000138182,0.001743947,0.002934009,0.000328777,0.000967906,0.012371858,1801.05807,NA,127.5370071,3.669,0.388,0.518,82.447,65.736,10.687,0.077,0.057,0.629,0.317,0.802,1.205,0.037,0.000374282,3
"1953","Northampton",0.245486256,0.066298628,0.0000766196,0.014830143,0.029714203,0.033621801,0.09602702,0.01937793,10995.3916,88.2246,803.0514871,1.885,0.162,0.076,19.726,24.918,4.865,0.15,0.065,0.667,0.166,1.448,2.054,0.009,0.000498053,3
"1954","Onslow",0.067534753,0.026422306,0.000123822,0.006713921,0.006497232,0.002043068,0.008855015,0.029418519,42141.2278,125.031,3904.266147,1.315,0.177,0.019,11.23,9.513,2.17,0.127,0.027,0.513,0.153,0.523,1.041,0.01,0.0000997639,3
"1955","Orange",0.075572175,0.069894039,0.000393341,0.008123863,0.003863314,0.000299874,0,0.026074113,3938.88466,74.6016,370.61028,3.542,0.278,0.052,21.206,44.298,17.81,0.834,0.372,0.594,1.307,3.482,5.262,0.028,0.000126875,3
"1956","Pamlico",0.122893414,0.040150425,0.0000303543,0.001089075,0.006796681,0.012246569,0.011851964,0.030645701,61023.31183,12196.527,7682.28566,3.875,0.219,0.041,18.619,30.799,3.246,0.56,0.134,0.599,0.449,1.45,3.405,0.017,0.000154631,3
"1957","Pasquotank",0.50383931,0.023121156,0.0000377885,0.003535923,0.013652441,0.031720737,0.01132575,0.612516188,127738.7967,25782.203,15861.65522,3.532,0.427,0.139,22.258,44.787,8.306,1.087,0.244,0.457,0.674,1.514,5.63,0.044,0.000343869,3
"1958","Pender",0.055904811,0.034327956,0.000122301,0.00583525,0.004005766,0.007185583,0.006255763,0.127135051,35403.10902,134.5308,3096.12405,2.101,0.24,0.053,19.469,12.768,3.257,0.058,0.027,0.568,0.056,0.575,0.91,0.014,0.000219074,3
"1959","Perquimans",0.406782978,0.06004317,0.0000807543,0.013120193,0.044433846,0.027313942,0.111488387,0.039136977,83101.98752,2405.3168,7203.32558,3.988,0.314,0.058,29.348,45.107,6.83,0.869,0.218,0.57,0.538,1.684,4.723,0.026,0.000263899,3
"1960","Person",0.09427046,0.196448347,0.000332537,0.002857501,0.003251906,0.000827477,0.002146026,0.130113698,11832.73397,229.901,1115.31425,2.309,0.22,0.053,16.638,39.631,17.019,0.911,0.644,0.489,1.775,3.214,5.388,0.023,0.000421076,3
"1961","Pitt",0.296492471,0.102793729,0.00014318,0.013719035,0.065469077,0.071590024,0.084705316,0.012584371,86100.49582,451.7596,6349.01833,3.552,0.267,0.035,19.097,23.959,4.912,0.113,0.049,0.7,0.116,0.941,1.863,0.031,0.000291484,3
"1962","Polk",0.029030019,0.010818315,0.000170264,0.003922622,0.000150618,0.002789711,0,0.233405551,59.54253,14.1208,14.03665714,0.825,0.101,0.096,27.458,44.028,9.368,0.52,0.386,0.674,0.936,3.187,4.166,0.032,0.000272866,2
"1963","Randolph",0.087327754,0.024782655,0.000134506,0.034577827,0.001157144,0.002343958,0.000401803,0.053034142,21447.45304,148.5888,1727.98267,3.659,0.22,0.038,16.627,38.173,18.137,0.89,0.378,0.496,2.397,3.33,5.168,0.019,0.000383277,3
"1964","Richmond",0.041488125,0.021649803,0.000136839,0.018815292,0.006018515,0.007919339,0.011898432,0.112954315,1611.09147,34.719,182.10163,5.391,0.29,0.056,25.7,29.977,10.71,0.134,0.123,0.665,0.155,1.411,2.33,0.037,0.000450992,3
"1965","Robeson",0.342235852,0.09584674,0.000124865,0.018263094,0.038390942,0.010417981,0.025068216,0.064969618,226766.5564,1715.81214,18247.17169,2.552,0.185,0.031,17.269,11.151,3.83,0.027,0.026,0.559,0.04,0.434,0.908,0.023,0.000389171,3
"1966","Rockingham",0.07512602,0.167238525,0.000567854,0.003748384,0.001935618,0.002104883,0.002588105,0.062043642,7883.61604,531.4448,860.90216,2.041,0.127,0.029,23.816,35.995,9.129,0.641,0.489,0.551,1.267,2.823,4.553,0.017,0.000500392,1
"1967","Rowan",0.146153672,0.027738804,0.000208787,0.011343083,0.000918298,0.003227246,0.004414347,0.123955338,31295.58983,414.7778851,2457.049922,2.728,0.186,0.022,25.087,49.476,17.068,0.893,0.905,0.68,2.679,4.131,5.705,0.03,0.000468007,3
"1968","Rutherford",0.042073467,0.005077642,0.0000828327,0.006071634,0,0,0.001656653,0.041199617,1291.592421,190.8965702,164.9193347,1.45,0.112,0.033,26.988,40.135,9.032,0.526,0.455,0.603,0.993,2.694,5.265,0.037,0.000445158,2
"1969","Sampson",0.278563513,0.219409665,0.000568961,0.045901169,0.06228231,0.023461001,0.094323909,0.109715759,118834.3574,782.3604,9637.12619,2.376,0.333,0.179,20.772,16.634,5.572,0.032,0.052,0.678,0.068,0.681,1.484,0.036,0.000299197,3
"1970","Scotland",0.158993536,0.061532209,0.0001267,0.025417914,0.017421212,0.015793233,0.045777586,0.089800774,15418.02576,107.565,868.6867271,4.1,0.256,0.04,20.458,17.684,6.143,0.008,0.019,0.611,0.023,0.486,0.926,0.027,0.000722262,3
"1971","Stanly",0.208339775,0.038790011,0.000173929,0.024991651,0.001189975,0.003131612,0.035268917,0.021955503,48774.90791,534.2099702,4415.960345,8.741,0.306,0.057,22.293,47.365,22.239,0.436,0.384,0.538,0.98,3.716,4.692,0.032,0.000636833,3
"1972","Stokes",0.071529042,0.051365872,0.000294753,0.007046656,0.00074031,0.002196939,0.002573949,0.204853815,4517.80519,46.0798,425.12493,1.416,0.136,0.042,20.132,50.023,12.769,0.686,0.603,0.741,1.235,3.315,5.133,0.02,0.000111829,2
"1973","Surry",0.115890961,0.055240545,0.000357365,0.014082518,0.006054873,0.002362098,0.00141784,0.062221296,19837.49172,94.8142,1740.251544,1.29,0.144,0.053,21.244,59.165,12.964,0.435,0.457,0.88,0.606,4.412,4.509,0.015,0.000322948,2
"1974","Swain",0.004358261,0.001890121,0.0000231207,0.000190746,0,0.002341643,0,0.281567186,118.6416,57.12,25.99085,1.35,0.145,0.026,18.685,61.576,8.271,0.462,0.348,0.556,0.472,2.345,4.367,0.032,0.000154226,2
"1975","Transylvania",0.025907544,0.003682895,0.000131385,0.001806548,0,0.00046806,0.001668046,0.09268052,187.20498,4.76,23.1316,1.434,0.117,0.027,23.608,40.505,7.028,0.88,0.319,0.493,0.732,2.25,5.612,0.021,0.000238631,1
"1976","Tyrrell",0.178051599,0.0000702774,0.00000781,0.000513632,0.019107634,0.004877769,0.000528729,0.197678229,114097.0522,11162.9068,12975.82751,1.769,0.274,0.053,18.397,41.539,7.101,1.168,0.215,0.53,0.745,1.478,5.124,0.028,0.000241022,3
"1977","Union",0.269537907,0.022695203,0.000129478,0.094555203,0.001504277,0.005938112,0.013162729,0.048102722,137849.6917,1609.920885,12521.18976,10.648,0.31,0.053,25.41,41.893,16.255,0.484,0.289,0.545,0.55,2.733,4.245,0.03,0.000380022,3
"1978","Vance",0.080169187,0.239320427,0.000335872,0.002791213,0.007864039,0.005455026,0.003167621,0.171268061,6876.74396,113.6568,421.94415,2.013,0.135,0.064,37.507,102.338,6.39,0.764,0.111,0.533,0.565,1.717,4.665,0.021,0.00032593,2
"1979","Wake",0.049767938,0.084867047,0.000351775,0.002203605,0.011480983,0.003246171,0.00185183,0.027991898,13243.8203,132.06,778.84296,2.227,0.121,0.048,26.41,36.429,8.87,0.785,0.177,0.476,0.776,2.092,4.232,0.02,0.000205464,2
"1980","Warren",0.050663306,0.108551149,0.000232368,0.003943218,0.012579569,0.000947076,0.00067598,0.296465574,5775.63637,90.3546,371.87567,2.242,0.107,0.052,20.792,30.013,5.331,0.394,0.114,0.578,0.505,1.667,2.948,0.012,0.00025035,2
"1981","Washington",0.361938606,0.07642587,0.0000699533,0.00591658,0.04682456,0.043374756,0.077088586,0.071818952,113701.9143,14673.8902,13814.56525,1.81,0.194,0.042,20.542,47.6,5.778,0.615,0.16,0.802,0.682,2.739,3.302,0.014,0.000510093,3
"1982","Watauga",0.044077559,0.014259505,0.000194857,0.010227473,0.00028479,0.001973548,0.000249816,0.116360148,61.01886,90.44,26.15605,2.13,0.131,0.037,21.365,70.451,13.897,1.127,0.946,0.673,2.327,4.186,6.255,0.04,0.000163954,1
"1983","Wayne",0.331995815,0.151512175,0.000398561,0.03865201,0.042132403,0.029866824,0.053626121,0.223267625,110921.7708,801.6468,9305.63733,2.969,0.221,0.045,19.855,19.696,4.615,0.084,0.039,0.694,0.098,0.966,1.478,0.021,0.000308835,3
"1984","Wilkes",0.062912867,0.011950114,0.00011103,0.038609642,0.000820388,0.000781322,0.000345427,0.074087011,3155.58016,25.6744,355.83423,1.021,0.105,0.048,21.127,37.752,8.374,0.455,0.299,0.657,0.583,2.616,3.89,0.017,0.000350439,2
"1985","Wilson",0.336630952,0.180155507,0.00022962,0.005364753,0.078596764,0.045811234,0.117289785,0.250417089,45684.30638,230.0176,2733.98577,2.964,0.147,0.044,28.338,19.853,4.178,0.067,0.039,0.542,0.068,1.147,1.609,0.015,0.000596093,3
"1986","Yadkin",0.229497541,0.104077158,0.00039353,0.066367707,0.011727199,0.00199543,0.006097403,0.446699625,31819.25325,121.4526,2569.88153,1.683,0.105,0.074,22.14,41.807,8.57,0.394,0.364,0.652,0.595,3.093,3.727,0.026,0.000247606,2
"1987","Yancey",0.026927438,0.007759853,0.00018464,0.003912363,0.000748539,0.000788461,0.000279455,0.22985528,41.38872,52.36,15.871,1.256,0.147,0.032,22.274,61.791,12.887,0.981,0.749,0.752,1.558,3.662,6.05,0.037,0.000168786,2
"1988","Adams",0.219163047,0,0,0.005236565,0.000549887,0.006680808,0,0.117952928,51646.71834,3089.1438,374.765,8.132,0.45,0.028,18.075,68.014,20.11,0.76,0.925,0.269,1.34,2.361,5.448,0.067,0.000771307,1
"1989","Barnes",0.639131609,0.019247942,0.00000929,0.004501959,0.000749413,0.024182543,0.006284157,0.046622534,508078.3079,19478.38145,1896.37525,7.161,0.489,0.041,14.81,72.941,19.159,0.946,0.858,0.244,2.546,2.157,4.869,0.068,0.000849257,1
"1990","Benson",0.444767573,0.032870396,0.0000141131,0.005324965,0.001575842,0.011751834,0.001367881,0.047866966,152964.9003,49479.3687,3271.8667,7.503,0.429,0.034,12.803,67.789,15.603,0.986,0.809,0.228,2.503,2.053,4.874,0.066,0.002010339,1
"1991","Billings",0.115488718,0,0,0.001393977,0,0,0,0.169703388,12998.57033,3890.969417,269.2010833,8.424,0.411,0.031,15.293,69.309,19.812,0.939,1.109,0.274,2.258,2.386,5.72,0.067,0,1
"1992","Bottineau",0.601669352,0,0.00000092,0.004148898,0.00133593,0.013197692,0.00709583,0.040477355,163571.4457,12167.61602,1280.389283,7.659,0.412,0.032,13.341,63.414,14.725,0.954,1.21,0.224,4.402,2.06,4.892,0.065,0.001119038,1
"1993","Bowman",0.239140867,0.054001105,0.00000803,0.006200514,0,0,0,0.016670407,62562.93864,3658.1868,445.858,9.328,0.56,0.033,19.086,62.173,15.857,0.874,0.725,0.29,1.383,2.291,5.36,0.062,0.001850709,1
"1994","Burke",0.448700919,0,0.00000277,0.00237711,0.00200845,0.018950463,0.003450822,0.056286169,129870.304,7807.212,943.994,9.887,0.591,0.039,14.05,72.004,18.718,0.903,0.995,0.248,2.519,2.338,5.474,0.058,0.001784121,1
"1995","Burleigh",0.256201702,0.054545679,0.0000224815,0.01407715,0,0.000963113,0.000503648,0.009502977,72974.52319,9948.525033,814.3811667,11.346,0.668,0.038,15.117,115.159,76.807,0.978,0.998,0.312,1.776,2.818,6.063,0.064,0.000172871,1
"1996","Cass",0.905986801,0.042824225,0.0000176762,0.003795089,0.004088514,0.043803488,0.003588277,0.023777377,1002523.05,34988.10792,3175.840383,6.238,0.434,0.037,20.351,73.532,19.697,0.895,0.947,0.251,2.284,2.22,5.2,0.07,0.000389807,1
"1997","Cavalier",0.699885441,0,0,0.000575278,0.001501889,0.104914735,0.029358826,0.007360977,263260.7205,17386.62422,1910.511883,8.375,0.638,0.041,13.358,73.245,18.833,0.713,1.21,0.193,4.041,1.995,4.25,0.067,0.001862968,1
"1998","Dickey",0.489495559,0.096208591,0.0000479017,0.007701231,0.001986636,0.004221512,0.002801568,0.04892346,269769.8536,15808.26187,1282.919733,6.789,0.268,0.04,13.98,64.715,17.696,0.992,1.033,0.257,3.964,2.346,5.306,0.056,0.001563314,1
"1999","Divide",0.498977876,0.042844456,0.0000144879,0.005733602,0.000876257,0.007236725,0.004748422,0.009111638,183865.6621,11118.0114,1344.024933,9.237,0.681,0.039,11.994,69.62,18.504,0.961,1.256,0.265,3.335,2.341,5.773,0.061,0.001752081,1
"2000","Dunn",0.22994282,0.032476138,0.00000675,0.005710469,0,0.001543052,0.000450234,0.02385353,82668.81969,11089.13643,940.9969,8.369,0.541,0.029,11.835,73.268,19.973,0.979,0.823,0.274,1.299,2.444,5.983,0.07,0,1
"2001","Eddy",0.392493752,0,0.00000485,0.008435458,0,0.00167836,0.002608088,0.06639187,48536.90155,1999.7856,251.4372,5.556,0.438,0.031,12.45,61.99,12.752,1.083,0.591,0.235,1.46,2.032,4.859,0.062,0.001450852,1
"2002","Emmons",0.245399895,0.041079543,0.00001005,0.010607818,0,0.001033312,0,0.028957804,82846.28654,5776.615217,532.7964833,8.651,0.421,0.033,13.025,65.864,14.542,1.151,0.731,0.282,1.922,2.304,5.797,0.069,0.001385361,1
"2003","Foster",0.556601968,0.028791923,0.0000120802,0.004488998,0,0.027537999,0.01202462,0.063289037,117078.8019,6231.477017,582.8034833,6.979,0.433,0.031,10.256,55.374,13.35,1.01,1.044,0.215,3.743,1.884,4.669,0.064,0.001596169,1
"2004","Golden Valley Cou",0.207634981,0.05575124,0.00000624,0.003452789,0,0.003303142,0.004851052,0.063344099,48466.88885,5777.857217,504.08785,8.263,0.353,0.023,16.779,60.345,17.258,0.68,1.468,0.231,3.532,2.099,5.25,0.06,0.001039501,1
"2005","Grand Forks",0.618795926,0.084680136,0.0000325559,0.002291937,0.008191071,0.12348246,0.020170567,0.034233145,345995.945,201771.4169,12300.3349,6.811,0.711,0.039,17.571,70.463,17.751,0.824,1.33,0.215,3.774,2.075,4.397,0.08,0.00039329,1
"2006","Grant",0.216710211,0.039169423,0.000012193,0.009526455,0,0.000964338,0.001114249,0.056306281,61091.5531,3404.115,418.4715667,7.387,0.432,0.021,13.3,71.671,15.432,1.168,0.724,0.31,1.049,2.477,6.272,0.064,0.000351989,1
"2007","Griggs",0.44573914,0.047474762,0.0000239992,0.002011569,0,0.044199963,0.024038462,0.015823703,108650.4347,6266.874017,579.1848833,5.708,0.504,0.036,11.547,71.229,15.878,0.931,0.769,0.219,2.415,1.957,4.576,0.067,0.000726216,1
"2008","Hettinger",0.522422433,0,0.00000276,0.005204199,0,0.003721223,0.003604073,0.085749791,178204.0989,10640.214,1292.0004,9.808,0.732,0.037,18.25,75.181,22.577,0.827,0.842,0.289,1.204,2.715,5.986,0.07,0.00441989,1
"2009","Kidder",0.261012648,0.077342774,0.0000316161,0.015041629,0,0.006097545,0.001758509,0.007712264,45684.22719,81865.8228,4831.4864,7.694,0.624,0.044,13.881,79.076,24.476,0.939,0.699,0.245,1.406,2.232,5.042,0.074,0,1
"2010","LaMoure",0.631916324,0.051797756,0.0000244393,0.016056625,0,0.002237554,0.007458062,0.005950943,388266.4969,5673.2904,841.15,7.781,0.347,0.049,12.808,65.687,20.847,1.031,1.223,0.253,3.967,2.37,5.472,0.064,0.001489045,1
"2011","Logan",0.295423413,0.022235107,0.00000464,0.007793414,0,0.000309079,0.003863481,0.020555494,47993.2713,1849.752,236.8368,7.618,0.505,0.045,12.987,66.402,17.514,0.994,0.972,0.261,3.047,2.296,5.275,0.066,0.001299827,1
"2012","McHenry",0.408767707,0.026380178,0.0000106253,0.006935872,0,0.007016787,0.001266863,0.035930285,107030.9656,11829.24423,1041.938367,7.069,0.334,0.027,11.225,46.075,10.621,1.107,1.059,0.222,4.088,1.907,4.653,0.068,0.002004343,1
"2013","McIntosh",0.371371691,0,0.00000157,0.012670659,0,0.003074625,0.000844292,0.042298759,105365.1133,5810.935817,535.1446833,8.902,0.434,0.047,13.136,66.782,16.35,0.982,1.093,0.277,3.693,2.417,5.245,0.061,0.001474926,1
"2014","McKenzie",0.178462275,0.062150677,0.0000398696,0.002667439,0,0.001684627,0.000458773,0.021095198,114461.2003,9956.235017,1003.813417,8.218,0.483,0.027,12.943,76.889,29.272,1.063,1.102,0.272,2.292,2.306,5.911,0.077,0.000348614,1
"2015","McLean",0.456834123,0.046644065,0.0000174493,0.005336139,0.00000537,0.016974169,0.003338862,0.017221575,247783.6568,30220.75148,2655.582617,10.608,0.589,0.035,15.033,72.248,19.204,0.895,0.821,0.249,2.022,2.347,5.34,0.065,0.001396198,1
"2016","Mercer",0.239977931,0.071557112,0.0000210689,0.002321796,0,0.002022617,0,0.019738709,46225.18892,2737.4508,331.6772,9.981,0.618,0.032,12.328,71.338,21.066,0.926,0.676,0.275,1.072,2.387,5.623,0.064,0.001272559,1
"2017","Morton",0.305670167,0.083010222,0.0000289161,0.012388962,0,0.000825851,0.000803226,0.02700591,104618.9086,5898.465,720.5314,8.569,0.501,0.032,14.078,73.867,19.694,1.114,0.768,0.304,1.195,2.546,6.281,0.072,0.000434731,1
"2018","Mountrail",0.398897618,0,0.000000805,0.004478821,0.001168454,0.020108812,0.007764685,0.017578675,178209.3455,10614.4632,1284.6076,9.46,0.735,0.036,12.478,72.32,19.891,0.814,1.045,0.238,3.019,2.266,5.22,0.069,0.001055648,1
"2019","Nelson",0.436385987,0,0.00000465,0.002958518,0,0.058093823,0.027501822,0.0169268,145993.4168,7743.819017,769.4034833,6.34,0.471,0.038,13.258,69.864,15.916,0.865,0.914,0.214,2.963,2.067,4.584,0.066,0.002422611,1
"2020","Oliver",0.297710325,0.127433533,0.0000406016,0.012312976,0,0,0,0.070525365,32886.93879,5007.982817,406.2396833,9.219,0.543,0.039,12.94,78.177,24.213,0.907,0.842,0.277,2.354,2.518,5.842,0.061,0.000968523,1
"2021","Pembina",0.691404927,0.021425977,0.00000696,0.002069887,0.008448092,0.197927717,0.028550789,0.033586201,255844.4591,267354.8405,16063.2377,10.493,0.659,0.041,18.939,76.829,23.072,0.765,1.082,0.227,3.326,2.271,4.621,0.096,0.001281305,1
"2022","Pierce",0.428812514,0,0.00000289,0.0071977,0,0.037656169,0.012119858,0.025524396,98024.17501,4860.567,598.6646,7.099,0.329,0.027,13.923,52.233,11.546,1.169,0.849,0.223,2.68,1.884,4.914,0.063,0.001283422,1
"2023","Ramsey",0.530076275,0,0.0000012,0.00124435,0,0.032529663,0.009996839,0.020758055,202712.9906,9969.855617,1075.167283,6.997,0.408,0.034,11.342,65.787,15.638,0.84,1.135,0.202,4.729,2.013,4.451,0.061,0.000911653,1
"2024","Ransom",0.483105117,0.145064617,0.0000669025,0.012850714,0.001312342,0.018504884,0.003393948,0.029644155,218093.0568,9866.097633,901.7209667,7.198,0.405,0.038,14.883,64.632,16.91,1.017,0.977,0.269,3.128,2.175,4.972,0.064,0.001188455,1
"2025","Renville",0.715289144,0,0.00000175,0.001826943,0.001271296,0.051848032,0.001313717,0.026629216,125776.9284,7309.0872,886.538,7.703,0.537,0.033,11.839,65.124,17.858,0.919,0.908,0.242,3.021,2.056,5.237,0.061,0.001915709,1
"2026","Richland",0.83365216,0.022860424,0.0000162115,0.008030113,0.003069384,0.024849038,0.004678649,0.024024882,758010.167,16135.33145,1813.75925,5.935,0.319,0.028,17.132,56.602,16.642,1.042,0.894,0.237,3.06,1.965,4.913,0.061,0.001111235,1
"2027","Rolette",0.40676932,0,0,0.004875483,0,0.012863224,0.000894365,0.009534578,73271.55364,3515.9778,434.851,8.52,0.46,0.035,14.262,71.934,17.518,0.903,0.956,0.224,2.459,2.255,5.083,0.069,0.000877578,1
"2028","Sargent",0.629458159,0.093691615,0.0000360401,0.007323346,0,0.003705522,0.001937755,0.015136011,334732.7745,13627.48505,1213.83245,6.731,0.514,0.034,17.976,66.984,18.575,0.935,1.089,0.247,3.635,2.166,5.148,0.062,0.001832341,1
"2029","Sheridan",0.344395333,0,0,0.004338983,0.001127517,0.045595831,0.000835276,0.045399344,67311.82362,3666.9222,446.9234,10.601,0.521,0.041,14.455,62.523,18.62,0.934,0.977,0.233,3.676,2.216,5.166,0.065,0.000584795,1
"2030","Sioux",0.058518623,0,0.00000138,0.001768424,0,0,0,0.044382918,3655.856464,130.5342,17.61556667,6.496,0.396,0.022,11.41,61.309,14.09,1.343,0.536,0.309,0.937,2.045,6.053,0.057,0.00148368,1
"2031","Slope",0.207029135,0,0,0.003180825,0,0.005270617,0.000689051,0.02406941,56931.1435,3464.352,418.888,8.408,0.435,0.033,19.202,64.897,19.157,0.824,1.151,0.274,2.606,2.283,5.657,0.065,0,1
